Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
dcdp,[H][C@]1(COP([O-])(=O)OP([O-])([O-])=O)O[C@]([H])(C[C@@H]1O)n1ccc(N)nc1=O,-0.01010709,-0.13142237,0.004559673,0.07879571,-0.05982583,0.01292775,-0.004229305,-0.03335994,0.047105856,-0.025449514,-0.01007426,0.13880381,-0.068513006,-0.0526932,-0.10797329,-0.028225083,0.029573904,-0.015413,-0.067315534,-0.054384835,0.062009677,0.091022864,0.08169681,-0.03793194,-0.0237911,-0.031136205,-0.02827474,-0.08030653,-0.059568163,0.11238592,0.00161218,-0.058961544,-0.024823155,0.05423865,-0.013976423,-0.025956845,-0.010726362,-0.03442256,-0.08220592,-0.003024459,0.03441985,0.01601511,-0.015837431,-0.010689784,-0.055707507,0.059934884,0.05291484,0.07731977,-0.06454979,-0.017162554,-0.070826665,-0.026931407,0.065733604,0.005543537,-0.07253668,0.059724923,-0.04783257,-0.060176246,-0.021157624,0.084486954,0.05517434,-0.04640688,-0.0174234,0.15704964,0.075674206,0.09082148,-0.03813173,-0.0292085,0.08555942,0.04672974,-0.1233093,-0.01302949,-0.020629345,0.013227823,0.069693044,-0.030984545,0.011783791,-0.023715865,-0.074433565,0.034995023,0.0273486,-0.007282903,-0.042136867,0.11257927,0.0801784,0.08357581,-0.054790378,0.019130629,-0.011711607,-0.14624305,-0.048811264,-0.10591584,0.07986633,0.122379504,0.003129586,-0.03992535,0.00579274,-0.026301326,0.00246646,0.008136836,0.016864888,0.040241282,0.07901499,-0.054025337,0.08380508,0.099793814,-0.085777804,-0.122128814,-0.07464985,0.00465145,-0.10786063,0.11143161,0.06040529,0.07371361,-0.123290524,0.074401215,0.01737746,0.11679914,0.016115569,-0.08050045,0.030829199,-0.061798543,-0.025082594,0.08194884,0.05086023,0.062230185,-0.0697318,0.0368833
dcmp,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP([O-])([O-])=O)O2)c(=O)n1,0.002223523,-0.118814394,-0.002090281,0.07077335,-0.05391577,0.015068512,-0.007505942,-0.024503259,0.051324774,-0.02046127,-0.009951369,0.11856684,-0.06119601,-0.055126105,-0.09607825,-0.015856814,0.012756902,-0.022206783,-0.059388418,-0.061402243,0.05589304,0.078058556,0.077662684,-0.0381927,-0.02631432,-0.019688971,-0.028465126,-0.07081529,-0.0551462,0.09218343,0.010582379,-0.05697661,-0.028424336,0.03829365,-0.014963823,-0.015636519,-0.007969505,-0.016781438,-0.072058305,0.005872625,0.036786016,0.02149259,-0.020865584,-0.006594701,-0.05204657,0.05684043,0.043367337,0.06308565,-0.056451876,-0.005626566,-0.063686214,-0.01804002,0.057453725,0.01201241,-0.07335898,0.042034775,-0.04914958,-0.057130583,-0.015636187,0.0726763,0.043739628,-0.053970233,-0.015745966,0.12989666,0.069726504,0.09444962,-0.042768184,-0.024909668,0.0725503,0.030169146,-0.10365522,-0.01184152,-0.026104495,0.011341034,0.061749905,-0.028191838,0.013818035,-0.025708197,-0.06028623,0.033806965,0.016571285,-0.006001813,-0.042563345,0.107017845,0.07227067,0.07432778,-0.043274313,0.017763097,-0.02435605,-0.13495935,-0.039925646,-0.10232122,0.078277975,0.10457576,0.013641633,-0.030335203,-0.004257685,-0.034539707,0.002864689,0.004812405,0.021128241,0.03731604,0.07616547,-0.043400694,0.069821715,0.09754066,-0.0765114,-0.0970197,-0.06866551,0.000581869,-0.09340061,0.10358666,0.06124696,0.0636651,-0.10867597,0.07006519,0.018881325,0.10258408,0.016765075,-0.06630483,0.017937422,-0.05611799,-0.020176671,0.077575766,0.03297213,0.050830904,-0.07109922,0.028541053
dctp,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O2)c(=O)n1,-0.006805274,-0.12949313,-0.006403477,0.0829089,-0.065148026,0.019107386,-0.002307372,-0.02997828,0.052234747,-0.017531652,0.002950496,0.13460039,-0.06792425,-0.06336774,-0.105225176,-0.020010356,0.016925173,-0.015467826,-0.0624019,-0.059816737,0.06150917,0.08315807,0.08962397,-0.041821446,-0.028125789,-0.024635104,-0.022765035,-0.07648958,-0.06902304,0.10892575,0.005941202,-0.051675957,-0.03582367,0.050747015,-0.016333668,-0.020761985,-0.004142085,-0.031787433,-0.08295009,-0.001846563,0.02767913,0.024209596,-0.01624469,-0.002085171,-0.055530418,0.06364656,0.061506342,0.078636415,-0.07004668,-0.018198514,-0.07810825,-0.022832714,0.07153495,0.010051999,-0.08168652,0.060821664,-0.05045396,-0.057162866,-0.025196508,0.08635732,0.053257048,-0.052776266,-0.02072683,0.14669497,0.08170747,0.10278249,-0.038436376,-0.032194816,0.08515985,0.038203288,-0.11536458,-0.008131854,-0.024404977,0.017577771,0.06507709,-0.027468352,0.007319297,-0.015424038,-0.068686984,0.034367822,0.024985807,-0.01304688,-0.04848367,0.11615856,0.076274544,0.077525415,-0.05786088,0.034223218,-0.025955701,-0.15766828,-0.051196873,-0.11718612,0.08231302,0.12150909,0.010208434,-0.03026524,0.005880982,-0.026460376,0.012544096,0.00251447,0.021136297,0.04281585,0.07332766,-0.05221767,0.08401688,0.097343974,-0.09543693,-0.11615785,-0.072683506,0.008620195,-0.100407764,0.116532646,0.072128005,0.07540747,-0.13695651,0.07226948,0.013089163,0.11362211,0.007359994,-0.08130083,0.032063685,-0.065278456,-0.027438482,0.09581048,0.043934587,0.050715946,-0.066839986,0.03496169
dcyt,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,-0.008127781,-0.13037081,-0.001076284,0.07749614,-0.06207402,0.020936973,-0.00528604,-0.028893895,0.057935525,-0.021724382,0.004380392,0.13029672,-0.06317468,-0.059537563,-0.09822607,-0.024948794,0.015373916,-0.022554172,-0.05382431,-0.057385053,0.07120752,0.078985155,0.077871665,-0.035826202,-0.019403245,-0.02611357,-0.027647577,-0.07534844,-0.071285576,0.10167217,0.015568215,-0.052827675,-0.023930272,0.047535934,-0.011573299,-0.024202425,-0.003064124,-0.028380957,-0.08047839,0.006603088,0.03217272,0.022282904,-0.024370193,-0.00417947,-0.058841903,0.05356528,0.051830363,0.07191148,-0.066414945,-0.007848067,-0.06925931,-0.029722076,0.06974981,0.014473019,-0.0749118,0.055152535,-0.05300776,-0.053269647,-0.029821813,0.085799076,0.052240282,-0.05134143,-0.013729451,0.13395938,0.07585171,0.09519058,-0.040211197,-0.031496767,0.07608933,0.033339106,-0.11628726,-0.001290131,-0.02488191,0.01122029,0.06488631,-0.022489589,0.004215612,-0.016503137,-0.06422061,0.04038216,0.029910842,-0.01819843,-0.046940446,0.11809465,0.08074339,0.07288494,-0.043489113,0.027491149,-0.01845178,-0.13318169,-0.04093879,-0.10875809,0.07767626,0.10764189,0.00115293,-0.037347253,-0.00749787,-0.0328497,0.00992744,0.008724393,0.013276224,0.030139392,0.077021144,-0.054855306,0.07210589,0.10133148,-0.08923532,-0.10411915,-0.07201991,0.008488685,-0.101960935,0.10346939,0.07085459,0.06667619,-0.12529731,0.07383843,0.007962153,0.11555472,0.020718329,-0.07746407,0.026127383,-0.057215627,-0.03089078,0.07877729,0.050726965,0.046549864,-0.07278379,0.029167423
dd2coa,CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,-0.003627394,-0.11412186,0.003200387,0.061435726,-0.05866049,0.018667925,-0.001694132,-0.02709111,0.05234041,-0.010989757,-0.006329563,0.11272977,-0.05453173,-0.049603153,-0.088936366,-0.026480595,0.014679087,-0.01460417,-0.05174353,-0.06045776,0.057118606,0.086284645,0.08529163,-0.036991023,-0.016068075,-0.026603859,-0.025349746,-0.05952076,-0.056675434,0.09880083,0.003820167,-0.05401154,-0.027759947,0.053243034,-0.010652985,-0.015186325,-0.00162025,-0.018333524,-0.068500265,-0.000885035,0.02590226,0.025538772,-0.01049073,-0.007997328,-0.048282422,0.057214394,0.050850384,0.06400456,-0.06415422,-0.005314689,-0.06712711,-0.030898642,0.055354964,0.017500058,-0.063503295,0.050941557,-0.03715753,-0.055016495,-0.021718662,0.08057607,0.04802914,-0.053255454,-0.017247628,0.13655868,0.07025559,0.09167905,-0.034688182,-0.038707852,0.07308097,0.029972402,-0.10351956,-0.001520811,-0.029075611,0.01763963,0.051693548,-0.026257623,0.009854449,-0.014676763,-0.05561217,0.030627275,0.028050277,-0.005896993,-0.034000766,0.11068123,0.075153805,0.077587664,-0.042341888,0.02183695,-0.018409105,-0.13163768,-0.048734803,-0.10690946,0.07420652,0.10963184,0.00345117,-0.029236987,-0.004317295,-0.030157184,0.004833175,-0.003465831,0.023492713,0.043482058,0.07092168,-0.04472448,0.07726923,0.08994328,-0.07355902,-0.11241134,-0.060518548,-0.005833116,-0.09085192,0.09776654,0.06369476,0.0563148,-0.11613526,0.06292486,0.013896635,0.102340594,0.013501118,-0.06136856,0.014546305,-0.052664515,-0.019171743,0.07976008,0.040025424,0.05572916,-0.06954241,0.029610172
ddca,CCCCCCCCCCCC([O-])=O,-0.008049607,-0.08926305,0.007604627,0.0437841,-0.03564944,0.007269663,0.003764884,-0.028421363,0.033779517,-0.012666183,0.001278954,0.08147073,-0.037749417,-0.03900489,-0.07150317,-0.014907749,0.007525331,-0.008921061,-0.040755425,-0.04161617,0.050012484,0.060899332,0.06384711,-0.022690732,-0.008527756,-0.027462112,-0.013848733,-0.0465025,-0.039886206,0.06853106,0.001987024,-0.034973778,-0.013188981,0.02637591,-0.005015443,-0.012493958,0.000385821,-0.018419629,-0.049529444,0.005421923,0.016463308,0.015293192,-0.019293793,-0.009893019,-0.04223162,0.039046012,0.032799624,0.044771075,-0.041797772,-0.003609743,-0.050509937,-0.017005121,0.04037072,0.007022985,-0.05582961,0.030074999,-0.03185247,-0.04260086,-0.019251974,0.06200871,0.032297865,-0.035225462,-0.004306725,0.09256773,0.043976672,0.056632217,-0.02505908,-0.02804171,0.06079766,0.031732015,-0.0838381,-0.001936602,-0.012656982,0.01571896,0.046295583,-0.018295603,0.001295088,-0.008586785,-0.048534628,0.022977946,0.021263344,-0.009540765,-0.031936407,0.07743292,0.043738704,0.049087565,-0.026280776,0.020412393,-0.011915999,-0.102327675,-0.034497347,-0.07830563,0.05800266,0.07370029,0.005490346,-0.027018823,-0.003435449,-0.013327714,-0.000268185,0.005455065,0.014061328,0.020313513,0.045543473,-0.029216781,0.057709213,0.07133532,-0.06359355,-0.06974454,-0.040714093,0.00096981,-0.07310132,0.069505155,0.044843186,0.041533757,-0.07810107,0.047996014,0.016149284,0.08205587,0.010776699,-0.05616143,0.010694242,-0.043520987,-0.016776728,0.06289861,0.031692088,0.032969404,-0.045945108,0.021916144
ddcacoa,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.000734774,-0.11717807,-0.005483041,0.066017345,-0.05134773,0.011272982,0.004066297,-0.03545205,0.0462809,-0.016671157,-0.003083306,0.118431605,-0.051369645,-0.04031009,-0.091740675,-0.025449375,0.025350949,-0.018457236,-0.052493162,-0.050691538,0.058235023,0.08310535,0.07739,-0.033777587,-0.010628841,-0.021539876,-0.022594228,-0.06821618,-0.06217449,0.10052503,0.011192388,-0.05615476,-0.02637649,0.043611366,-0.00800085,-0.011375895,-0.007225967,-0.022840668,-0.077680804,0.004777171,0.021772875,0.015906097,-0.014955464,0.000904569,-0.047286257,0.055930484,0.04775684,0.05856736,-0.06563352,-0.009553106,-0.06626921,-0.029336711,0.057385582,0.013131909,-0.06356929,0.049256172,-0.045356818,-0.049919084,-0.02466449,0.07542354,0.05088145,-0.040535465,-0.017857617,0.12753187,0.06657628,0.07674554,-0.031316634,-0.02974951,0.077496946,0.026651345,-0.10818689,-0.011640863,-0.02516712,0.02237466,0.063428335,-0.027746292,0.013746561,-0.015777115,-0.06471163,0.038861614,0.029831208,-0.007059852,-0.041143548,0.1076873,0.0685318,0.06337131,-0.04497781,0.026329888,-0.016704414,-0.13274285,-0.033484362,-0.09042507,0.075185545,0.100416005,0.008263215,-0.024422025,0.001858119,-0.018366072,0.015133414,0.005164727,0.012404349,0.041593574,0.060263384,-0.051556755,0.07728848,0.08322579,-0.083633795,-0.10294202,-0.06364615,-0.000154837,-0.08794979,0.09271277,0.064675726,0.056058906,-0.10997433,0.06544559,0.013612254,0.10095379,0.014727416,-0.06076153,0.016345814,-0.051033825,-0.021528836,0.073268466,0.03492101,0.050063096,-0.06609232,0.03232497
dgdp,Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O1,-0.008780159,-0.13915227,-0.000385396,0.08489523,-0.056634482,0.021468867,0.003354176,-0.041375577,0.059659682,-0.02451929,0.000345289,0.12823685,-0.059874184,-0.06486016,-0.10413229,-0.028263956,0.027379135,-0.019352747,-0.054316636,-0.059693877,0.066623114,0.0960559,0.081123844,-0.03397504,-0.031024396,-0.038437955,-0.020027919,-0.07501388,-0.066793926,0.106785685,0.01670357,-0.05543639,-0.035765547,0.044227295,-0.019548008,-0.011982191,-0.013097294,-0.021664336,-0.07638268,-0.00337671,0.032129,0.03006,-0.022304013,-0.008128384,-0.06577978,0.055057403,0.051563445,0.06729787,-0.068405166,-0.013518171,-0.079051405,-0.02241774,0.06941757,0.005990823,-0.068857476,0.055670302,-0.05044264,-0.06067224,-0.032615907,0.08804166,0.051496904,-0.05041415,-0.019764256,0.15394512,0.07496484,0.10569949,-0.047777425,-0.03567778,0.08970753,0.041860987,-0.11690666,-0.014783566,-0.026904993,0.014030963,0.07237738,-0.030560156,0.012043791,-0.013839934,-0.0678519,0.031888787,0.02946106,-0.010324438,-0.035264574,0.122394264,0.07836907,0.081895724,-0.052461036,0.02727472,-0.015258652,-0.14661187,-0.047134213,-0.11000323,0.079424806,0.12647928,0.001605173,-0.03198366,-0.008276955,-0.023717491,0.010198113,0.00368192,0.013985123,0.04489151,0.08165927,-0.06015004,0.078547895,0.10247528,-0.08670927,-0.11632825,-0.0741309,-0.006259514,-0.111112356,0.11568478,0.07345314,0.07679283,-0.123907775,0.08025625,0.018905275,0.114793584,0.011089372,-0.084443375,0.03304646,-0.062087253,-0.022952193,0.091974705,0.03849168,0.05707341,-0.07715173,0.034686435
dgmp,Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP([O-])([O-])=O)O1,-0.008994283,-0.13577794,9.97E-05,0.07250334,-0.053974498,0.018033663,-0.004881965,-0.035552476,0.047996867,-0.025421906,0.000471725,0.12394209,-0.062008947,-0.055594966,-0.10077715,-0.019104574,0.017257577,-0.02400467,-0.0628937,-0.059526965,0.067520365,0.0868273,0.07824098,-0.041055158,-0.016576791,-0.029491419,-0.032081295,-0.07310055,-0.0692557,0.10691621,0.01512884,-0.05960927,-0.025247322,0.054983843,-0.018587787,-0.021390464,-0.009928255,-0.024078518,-0.086792104,0.008512013,0.034260407,0.02133866,-0.022542574,-0.011327786,-0.06484968,0.062362872,0.057647932,0.07840887,-0.07240025,-0.010277809,-0.06995509,-0.02165649,0.060265545,0.013027958,-0.066426784,0.05203279,-0.044365123,-0.05891451,-0.021964513,0.08472853,0.05978006,-0.0437083,-0.016824167,0.14226697,0.079172656,0.08683517,-0.036504865,-0.03680051,0.084672414,0.033764705,-0.11986427,-0.005293855,-0.027433304,0.016534304,0.07210409,-0.0319075,0.013607143,-0.012478159,-0.06540408,0.0447527,0.01881071,-0.011526288,-0.03407227,0.12072552,0.0706361,0.08215858,-0.05579122,0.020280523,-0.020054275,-0.14339344,-0.044812173,-0.11215256,0.0884568,0.11896611,0.007699698,-0.03814006,-0.005613338,-0.03653021,0.002829794,0.005531802,0.020869443,0.032622334,0.068376355,-0.05324895,0.08019773,0.1025813,-0.080046326,-0.117711164,-0.06970522,-0.00374456,-0.09740229,0.11313579,0.059837162,0.06700098,-0.12938401,0.0751876,0.007351259,0.10562739,0.009248621,-0.078568734,0.031082105,-0.054610178,-0.033474848,0.09113876,0.039886627,0.059799124,-0.07774795,0.027185258
dgsn,Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](CO)O1,-0.014207714,-0.1356389,-0.006300652,0.07572519,-0.0703362,0.021458354,-0.000792035,-0.041928448,0.061370496,-0.022199528,0.004189157,0.14499532,-0.06834695,-0.06586708,-0.10792949,-0.029605545,0.020745808,-0.027579306,-0.0649692,-0.06712261,0.06782629,0.09733981,0.0939337,-0.04707008,-0.020889116,-0.03665115,-0.02462988,-0.08532128,-0.07556907,0.10788627,0.004766781,-0.05970851,-0.025332088,0.05607631,-0.019040769,-0.026980007,-0.01062151,-0.030011535,-0.088531844,-0.004097852,0.037466124,0.02947519,-0.01839784,-0.011603973,-0.06851088,0.055265337,0.062313877,0.08192046,-0.06720338,-0.007294398,-0.06942908,-0.032320052,0.061512306,0.009541499,-0.08188127,0.058650427,-0.048843987,-0.06382707,-0.026496263,0.088330045,0.054088846,-0.05556257,-0.024590528,0.14796984,0.077947915,0.09608891,-0.04020064,-0.03864464,0.08980831,0.03262552,-0.12930821,-0.010740564,-0.029400581,0.025172235,0.07284342,-0.028871562,0.014451425,-0.021175956,-0.06761775,0.035633314,0.020717578,-0.014035381,-0.03752438,0.11340506,0.07357252,0.08819185,-0.04866211,0.027925888,-0.013574181,-0.14959285,-0.052162662,-0.116244316,0.08807991,0.123703904,0.004870085,-0.032718822,0.004233908,-0.03309054,-0.002381249,0.003738404,0.024178434,0.038107138,0.08464787,-0.058313116,0.09333043,0.09934391,-0.091189004,-0.11255704,-0.075435854,-0.000320931,-0.111066714,0.11566311,0.06602963,0.06547585,-0.13263907,0.07558543,0.019649817,0.12459414,0.01839769,-0.07299352,0.02921745,-0.06562453,-0.024460683,0.09378123,0.045887403,0.056013107,-0.078493506,0.033923786
dgtp,Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O1,-0.008770983,-0.13879003,0.006319109,0.080605894,-0.056820985,0.014782673,0.00303969,-0.02960453,0.05998725,-0.027902879,-0.010576628,0.13117246,-0.06347936,-0.054305803,-0.112964585,-0.027299881,0.022579076,-0.021169743,-0.057551004,-0.0705443,0.06769933,0.08516383,0.09534527,-0.044600666,-0.030472284,-0.027919132,-0.021407427,-0.07861681,-0.07329489,0.11697235,0.014721557,-0.060041044,-0.036064114,0.04584875,-0.01072594,-0.026383458,-0.009240583,-0.03110617,-0.085080296,-0.003958141,0.038903195,0.023607092,-0.024356239,-0.008293296,-0.06567261,0.050831415,0.051087275,0.07877187,-0.07869554,-0.008605138,-0.07107394,-0.018277109,0.06848435,0.011584474,-0.07226927,0.060514454,-0.049683657,-0.061946746,-0.029020699,0.08512884,0.057796087,-0.05013678,-0.013995968,0.15164676,0.082253896,0.105376124,-0.047716286,-0.03944681,0.08773714,0.03767059,-0.13028863,-0.013091246,-0.028745709,0.021489909,0.06554198,-0.0225586,0.007343713,-0.019073054,-0.07205553,0.04612676,0.024151888,-0.019204454,-0.039719038,0.1277872,0.07878982,0.0872636,-0.05283852,0.02764682,-0.022323899,-0.16068104,-0.040773805,-0.11128793,0.09000732,0.13065337,0.010141112,-0.027141655,0.005352203,-0.0342772,0.009094619,0.009166891,0.023520157,0.04063073,0.0788036,-0.047721356,0.08331103,0.10830127,-0.090947054,-0.12086011,-0.073512524,-0.004267956,-0.11490783,0.11921999,0.06513084,0.075651996,-0.13967389,0.076631196,0.016530836,0.11404063,0.014166687,-0.08101845,0.028587237,-0.063101634,-0.032494944,0.08539301,0.05158525,0.055543218,-0.06639566,0.033927385
dha,OCC(=O)CO,-0.003602503,-0.10822865,-0.003555005,0.06529275,-0.043059338,0.015989171,-0.004309523,-0.028707586,0.04543337,-0.010817481,-0.00464819,0.109325856,-0.0469578,-0.046235874,-0.09336547,-0.026110873,0.018504558,-0.018008482,-0.05409309,-0.052995972,0.061286885,0.080740996,0.07212448,-0.034904987,-0.020598028,-0.028335838,-0.016818454,-0.06725148,-0.05819539,0.086306,-0.000123364,-0.043029066,-0.03183505,0.04725326,-0.011738355,-0.022068363,-0.012756262,-0.018590214,-0.06675721,0.00170665,0.02835177,0.026045898,-0.019302437,0.000459125,-0.04320657,0.048554022,0.05294748,0.056161534,-0.05440613,-0.002689754,-0.063981004,-0.021222178,0.05335287,0.013459751,-0.055931073,0.05098382,-0.038510885,-0.045916893,-0.027446844,0.07157374,0.041129544,-0.03702189,-0.011109076,0.11573633,0.0686909,0.08579094,-0.02824976,-0.022845274,0.0683286,0.03858,-0.09796469,-0.014047714,-0.024295507,0.021061638,0.060769536,-0.027568685,0.011677493,-0.013134453,-0.056463398,0.024740852,0.018454002,-0.012544089,-0.03859176,0.091312885,0.059354797,0.06497064,-0.04549961,0.020663818,-0.024273196,-0.1204557,-0.039833713,-0.0912784,0.064913146,0.1080116,0.007003708,-0.028168853,-0.002367894,-0.026693292,-0.000133679,0.008434753,0.012401695,0.028387418,0.06975995,-0.038007904,0.061871868,0.07988353,-0.072037846,-0.09767821,-0.059110172,0.002490111,-0.095781125,0.088638574,0.054878507,0.06601857,-0.100595996,0.066785276,0.01701677,0.09849547,0.008893987,-0.062316176,0.02382368,-0.044769492,-0.018403446,0.07183762,0.03473828,0.038457666,-0.053887542,0.02383429
dhap,OCC(=O)COP([O-])([O-])=O,0.002243607,-0.10846125,-0.007050628,0.06712871,-0.053497136,0.021084871,-0.007817501,-0.028913667,0.041256182,-0.011297755,0.00155011,0.11017862,-0.05518133,-0.04386971,-0.08629768,-0.018988246,0.026021637,-0.012422238,-0.044177037,-0.04620955,0.064373635,0.0831601,0.07285255,-0.03254174,-0.015358795,-0.019289596,-0.023107274,-0.06408327,-0.050694063,0.091428936,0.006545353,-0.043218117,-0.03284205,0.048976883,-0.007376972,-0.010299074,-0.002318023,-0.02830583,-0.07679518,-0.001486698,0.026397767,0.014868618,-0.014527148,-0.008018983,-0.05288364,0.0433677,0.049081963,0.0638438,-0.054008596,-0.003410492,-0.055998802,-0.017775692,0.0520066,0.012874517,-0.06511392,0.038354386,-0.03651195,-0.04007882,-0.0174831,0.07038339,0.042806845,-0.041026413,-0.012509309,0.13087326,0.058963887,0.07986395,-0.04111043,-0.034612093,0.06864628,0.040704373,-0.102472775,-0.001302849,-0.018973617,0.015279199,0.06397649,-0.027994186,0.005307073,-0.016768964,-0.053109497,0.029586038,0.026823346,-0.010687195,-0.034547042,0.102685414,0.06900959,0.067360796,-0.05126654,0.021404797,-0.023632567,-0.13270089,-0.039032824,-0.100812316,0.06658803,0.10080724,0.013154378,-0.022273485,0.001134184,-0.029577456,0.003102657,0.011364672,0.01717867,0.036919042,0.06565132,-0.04950224,0.06410557,0.09123772,-0.07296249,-0.090812184,-0.06831242,-0.004945656,-0.08816187,0.09920559,0.057506837,0.058989562,-0.10175661,0.07074953,0.004406232,0.09825466,0.011451576,-0.06293976,0.022729892,-0.05201433,-0.020402411,0.07203228,0.031195104,0.039556846,-0.0536487,0.03280954
