Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
dad_2_e,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1,0.049226705,-0.012035334,-0.13087985,0.08299696,0.025517952,-0.11501435,-0.04356606,-0.10615282,0.013858706,-0.10225243,-0.087912194,0.054485884,-0.1156107,0.03309134,-0.0178197,0.089375205,-0.07033858,0.000392361,-0.08568213,0.040116034,0.020450596,0.060190108,0.02058412,0.019848287,0.02257447,0.007792011,0.07811127,-0.11080012,-0.036863856,0.005282568,-0.01682766,-0.026939645,-0.006015236,0.010374967,-0.009471537,-0.026977098,-0.004790374,-0.001962111,0.007009678,0.021315867,-0.11836612,-0.07928956,-0.003091715,0.018029142,-0.03418881,-0.023946276,-0.000962874,0.050292864,-0.015754133,-0.048638072,0.055487134,-0.103541985,0.11635706,-0.08330696,-0.015704358,0.05959502,-0.02220039,-0.041900817,-0.074333034,0.05019015,-0.030596491,0.05736799,0.1303645,0.08344902,0.050177306,-0.021481084,-0.036763117,-0.042474948,0.13642913,0.06991601,-0.025925964,-0.02912602,0.08837847,-0.011590423,0.04088058,-0.07001054,-0.057566095,-0.012886504,-0.056597628,0.07267698,-0.06298745,-0.0761854,-0.030737465,0.032529064,0.053206038,0.009795034,-0.019133838,-0.0272263,0.14012791,-0.04702281,0.09812311,-0.06526726,-0.042012252,0.056186344,0.076221004,0.036845993,0.088432826,-0.09684431,0.00826924,-0.12988617,0.033123493,0.013332788,0.10205291,-0.01968158,0.014345577,-0.002019311,-0.018071266,0.046998348,0.0336974,-0.01834739,-0.067533955,0.05899982,-0.004152189,0.002373414,-0.054977994,0.08416128,-0.09976414,0.001216673,0.021220518,0.011602906,0.013459461,0.033509295,0.02768831,-0.03987968,0.001614408,0.08807232,0.06790305,-0.033874273
dad_2_p,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1,0.05957771,-0.019347562,-0.13563232,0.0784727,0.027417073,-0.1244475,-0.04395618,-0.11165907,0.011128098,-0.10032127,-0.09854971,0.046858408,-0.12579204,0.04055857,-0.016356913,0.0985466,-0.07147474,-0.004246202,-0.08680195,0.034348447,0.021216702,0.07392817,0.032239366,0.019807713,0.025283763,0.010508408,0.07171328,-0.11760999,-0.03241469,0.00204701,-0.029483758,-0.030340277,-0.007231846,0.020056386,-0.016396733,-0.015983213,-0.001698623,-0.012529266,-0.002304592,0.017988069,-0.12647854,-0.080807105,-0.007784201,0.008603424,-0.034342602,-0.017482135,0.010339343,0.05242183,-0.005778888,-0.045248456,0.060931094,-0.10097361,0.12585288,-0.094049916,-0.019491458,0.06288774,-0.023895923,-0.04005482,-0.08017912,0.057562884,-0.03166588,0.0572328,0.13218996,0.08519283,0.05897253,-0.029106943,-0.04049366,-0.037568793,0.14733252,0.06980754,-0.022435756,-0.018771388,0.08123063,-0.005565406,0.043963417,-0.06712105,-0.047702506,-0.012281911,-0.043615364,0.06313465,-0.0699465,-0.080706164,-0.025045639,0.034168918,0.050952476,0.01633303,-0.006520093,-0.02294224,0.15001592,-0.043704256,0.105197676,-0.073042676,-0.045750037,0.059425794,0.06922578,0.03044765,0.089817815,-0.09043235,0.008367704,-0.13326715,0.0361522,0.027568864,0.10393695,-0.031934652,0.012910646,0.009103633,-0.009500758,0.04662249,0.029010767,-0.025180327,-0.05463338,0.06808806,0.006148847,0.009140937,-0.04954427,0.07188788,-0.10614465,-0.005485258,0.012337725,0.012721295,0.020863127,0.027379584,0.026585335,-0.054390147,0.004777847,0.08796733,0.07376443,-0.040104106
dad_5_c,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,0.055288605,-0.015756395,-0.11815246,0.07277639,0.025998887,-0.106158845,-0.036039505,-0.09427737,0.01014521,-0.08161659,-0.08575394,0.04550094,-0.10636013,0.034954052,-0.018968321,0.08620781,-0.07279828,0.001369075,-0.07137221,0.030213745,0.01425212,0.066880636,0.024824854,0.005316567,0.030273514,0.019869933,0.06633767,-0.101181105,-0.027112188,0.009518696,-0.027614228,-0.017209915,-0.007982515,0.014341822,-0.012523379,-0.017647423,-0.002304047,-0.010840543,-0.001393018,0.018104121,-0.11102427,-0.07144132,0.005239764,0.01012058,-0.022108113,-0.009472137,-0.004929446,0.049127586,-0.011802152,-0.037963614,0.047231734,-0.093238465,0.09892282,-0.07914925,-0.026311804,0.045637593,-0.027479272,-0.03974517,-0.06904877,0.04239392,-0.016467987,0.05991418,0.1183516,0.06362766,0.045058113,-0.02406927,-0.039070733,-0.029774884,0.13519375,0.056624748,-0.02030452,-0.029157726,0.07675941,-0.011759352,0.04158827,-0.057123452,-0.052789,-0.01697853,-0.037234187,0.06528366,-0.06630027,-0.08137035,-0.03035755,0.030087633,0.042502224,0.006329557,-0.01608255,-0.032967474,0.12901962,-0.04378662,0.095534906,-0.05826874,-0.045331266,0.05019742,0.071615435,0.032338317,0.07518992,-0.091969326,0.012563808,-0.11536809,0.028187197,0.019776568,0.092084944,-0.018792944,0.015968593,0.001620929,-0.021299792,0.0434112,0.028502233,-0.016100472,-0.04778537,0.052283943,-0.002802365,0.004600064,-0.05187459,0.06892762,-0.09483338,-0.003955544,0.017881492,0.01124812,0.021597758,0.02758177,0.02330216,-0.04636047,0.000747325,0.07728369,0.06570882,-0.03483018
dadp_c,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O1,0.045058846,-0.015761914,-0.1200125,0.06593886,0.019574286,-0.108936846,-0.04399218,-0.09842467,0.006753333,-0.08956995,-0.08853856,0.05332344,-0.11857243,0.038138237,-0.023174923,0.09359292,-0.07889964,-0.004841737,-0.07185606,0.033251427,0.012340894,0.064101696,0.01842782,0.021293964,0.032826673,0.010675659,0.07015109,-0.10582037,-0.019958368,0.012359184,-0.02509651,-0.030710978,-0.004325204,0.022414118,-0.009100276,-0.024572626,0.003734163,-0.011328377,-0.004134738,0.02674869,-0.12331263,-0.075455345,-0.007583806,0.007578306,-0.024627399,-0.024573036,-0.005507605,0.038883843,-0.007452185,-0.044627998,0.052697856,-0.0911126,0.10967824,-0.09437084,-0.015403262,0.051016875,-0.021360373,-0.031151535,-0.079276875,0.049753956,-0.024457252,0.058741666,0.12790672,0.073939234,0.046990495,-0.01355684,-0.03763242,-0.038795944,0.13645029,0.06482833,-0.015462293,-0.026276855,0.07002674,-0.001991364,0.044992555,-0.06955513,-0.038499314,-0.004874311,-0.041535832,0.07002363,-0.06470501,-0.07913195,-0.03712982,0.02526513,0.044066437,0.017310167,-0.012820892,-0.0324216,0.14235523,-0.04908218,0.102660365,-0.06938764,-0.045251135,0.052647322,0.066706054,0.034627236,0.07773637,-0.09336556,0.012573227,-0.11648869,0.035516888,0.026753584,0.08673809,-0.026406746,0.014003946,0.001104479,-0.0131001,0.04426279,0.03040092,-0.021143783,-0.056092534,0.057744358,-0.000246793,-0.003691563,-0.05713189,0.06664501,-0.10374857,-0.007732056,0.021376032,0.019353522,0.014082423,0.032802537,0.036032487,-0.03695683,-0.006581148,0.07849,0.06623113,-0.035207592
damp_c,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP([O-])([O-])=O)O1,0.049931023,-0.011841294,-0.11979209,0.075028464,0.02980704,-0.10761218,-0.03780637,-0.10933176,0.003641679,-0.10129125,-0.085924916,0.046335917,-0.11853042,0.027709868,-0.015055527,0.089420915,-0.07471266,0.000130879,-0.084063105,0.026577735,0.011756752,0.0717032,0.03071124,0.0149565,0.028912473,0.00933847,0.071778305,-0.10869665,-0.022100886,0.001476159,-0.028850283,-0.028208679,0.00057346,0.023900896,-0.009373806,-0.01867615,0.000759175,-0.010378069,0.009912018,0.013616362,-0.122522324,-0.07970154,-0.002619241,0.007585047,-0.024173085,-0.011852494,0.003144625,0.04312358,-0.006729499,-0.04596286,0.06483073,-0.09803827,0.10991145,-0.09590997,-0.027344236,0.058773857,-0.019522272,-0.032837283,-0.07460426,0.05289718,-0.024441142,0.060733624,0.13853565,0.07638796,0.044993497,-0.019330174,-0.029574303,-0.037511565,0.1384289,0.06403415,-0.02047594,-0.02789805,0.0822236,-0.015198478,0.036814813,-0.06444807,-0.04514235,-0.008649796,-0.046132978,0.060638096,-0.06088283,-0.07840346,-0.034147553,0.027159976,0.054232273,0.015098826,-0.006245035,-0.021919876,0.13612801,-0.05165736,0.0945112,-0.067505166,-0.05287589,0.047962703,0.06643195,0.030017607,0.08700459,-0.08642185,0.009500091,-0.12312092,0.027893772,0.012295274,0.09596709,-0.018478394,0.02207996,0.004894989,-0.014132712,0.05554227,0.038116906,-0.025443673,-0.056055013,0.0653517,-0.005130962,-0.003014112,-0.05733821,0.07556279,-0.09907138,-0.005311148,0.018877048,0.007409752,0.012239525,0.024186756,0.028350838,-0.04253342,0.002622235,0.08689503,0.070811115,-0.045111507
dann_c,C[C@H]([NH3+])[C@H]([NH3+])CCCCCC(=O)[O-],0.03571033,-0.012403182,-0.10364343,0.06762703,0.012865381,-0.08345469,-0.027571682,-0.08824858,0.000870513,-0.069359906,-0.07872912,0.0412801,-0.0937975,0.02949556,-0.015899258,0.073364034,-0.061671413,-0.009303451,-0.06638491,0.03239826,0.005549945,0.047944006,0.016939808,0.004601454,0.025757238,0.012132118,0.06333213,-0.081523724,-0.014922472,0.0038466,-0.015539086,-0.015894737,-0.008782477,0.020440241,-0.006203387,-0.022313979,0.009423796,-0.007689394,0.004226305,0.014583753,-0.101629734,-0.069459364,-0.002134821,0.014424946,-0.019102069,-0.013376428,0.000762724,0.042403072,-0.00766437,-0.032039646,0.042255506,-0.07075428,0.08675846,-0.07802664,-0.010951147,0.042420924,-0.02270624,-0.023527795,-0.053642884,0.033246443,-0.023363313,0.046247058,0.10784722,0.067061044,0.034781262,-0.015356252,-0.0226798,-0.035113044,0.10757435,0.059121493,-0.019206695,-0.023297202,0.06612507,-0.006653877,0.036979906,-0.062157404,-0.044348184,-0.01014577,-0.039583832,0.05200772,-0.05587364,-0.059723645,-0.02012333,0.025066601,0.040096886,0.007799394,-0.008233616,-0.019498274,0.11364531,-0.032884404,0.079304114,-0.05078349,-0.029131686,0.038509727,0.056779694,0.022547416,0.06630991,-0.0747654,0.008897753,-0.095083706,0.031133037,0.011838693,0.07959095,-0.024378048,0.019354781,0.006105022,-0.012609129,0.038353235,0.029360507,-0.013811061,-0.04825731,0.04534385,0.007280523,-0.004761629,-0.05133139,0.06546283,-0.08116465,-0.003917907,0.007116267,0.008503206,0.02186723,0.025930434,0.027322538,-0.03134842,-0.004774428,0.07008868,0.061094403,-0.027015492
Dara14lac_c,OC[C@H]1OC(=O)[C@@H](O)[C@@H]1O,0.032174163,-0.006996889,-0.08599751,0.05531556,0.015771858,-0.078237794,-0.036564674,-0.08425334,0.008773197,-0.072434686,-0.07280597,0.041346766,-0.08623992,0.019834064,-0.010450851,0.062121272,-0.05157935,0.002522426,-0.06100366,0.027258558,0.007334862,0.05170496,0.018929347,0.004482607,0.024006924,0.006669606,0.05037954,-0.07749393,-0.016050212,0.012890365,-0.012220364,-0.025314366,-0.010985481,0.012129985,-0.012097862,-0.019710872,0.002630228,-0.011877389,-0.003753067,0.02386732,-0.09801182,-0.05164316,-0.005681975,0.015402515,-0.028843302,-0.013215331,0.00393154,0.032132875,-0.011538602,-0.026613265,0.04301168,-0.0647786,0.08874089,-0.071098395,-0.015168399,0.03694795,-0.01040485,-0.026096653,-0.060380787,0.0403284,-0.008739787,0.04920773,0.09898395,0.049863495,0.03582834,-0.018406583,-0.024497256,-0.027500395,0.11131309,0.051637735,-0.01705972,-0.02134193,0.060915716,-0.003587011,0.03182461,-0.052085448,-0.04037092,-0.006686843,-0.03280237,0.053564176,-0.041329805,-0.06470077,-0.025354316,0.01399233,0.030839592,0.002651259,-0.011857607,-0.013782959,0.10912522,-0.039576184,0.06903392,-0.0554669,-0.035342585,0.03670185,0.059894543,0.03191336,0.07099863,-0.07588907,0.006083041,-0.09483195,0.029817551,0.020245159,0.075337864,-0.013285026,0.00923943,0.000192161,-0.014951402,0.04548983,0.021126162,-0.010537457,-0.04187128,0.03817511,-0.005304056,0.001402632,-0.034489635,0.051426414,-0.07769922,-0.008193361,0.012383745,0.007826079,0.008074066,0.029093368,0.023045087,-0.032216433,0.002514474,0.055889558,0.05537715,-0.032645036
datp_c,Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O1,0.05554551,-0.017054714,-0.13366458,0.08535461,0.028641328,-0.11336191,-0.040514633,-0.10932967,0.007129718,-0.102196775,-0.09620481,0.04515169,-0.1179349,0.0409748,-0.01795678,0.099245116,-0.07537396,-0.008192131,-0.08577454,0.03116561,0.014240864,0.064112216,0.028364906,0.011562617,0.031475518,0.014822857,0.076067835,-0.1126838,-0.028838165,0.006705042,-0.020680066,-0.024508774,-0.007702587,0.010201127,-0.009663845,-0.019379938,-0.003269797,-0.015316518,0.003020793,0.024834763,-0.13081251,-0.073089495,0.000919062,0.012572097,-0.028006658,-0.013431643,0.00335539,0.05417419,-0.007609914,-0.04543717,0.052629784,-0.08929026,0.11066675,-0.091419324,-0.016291315,0.06072054,-0.022966297,-0.04272607,-0.07596426,0.05703996,-0.03149316,0.061802037,0.13691711,0.08315252,0.04975455,-0.02018509,-0.038271077,-0.026790982,0.14699526,0.074762896,-0.014887656,-0.017765326,0.08719405,-0.009389817,0.040528577,-0.06371514,-0.04819139,-0.01108422,-0.046207048,0.06892527,-0.062937036,-0.08513333,-0.024881706,0.02690949,0.04752081,0.012725507,-0.009578746,-0.027223699,0.145145,-0.038442183,0.10103287,-0.06957408,-0.04682181,0.048062813,0.07785811,0.03675832,0.08728796,-0.10162334,0.014695136,-0.12902603,0.036053624,0.012903867,0.101028405,-0.03179276,0.025462782,-0.001310675,-0.017507125,0.044396304,0.0265042,-0.015583717,-0.06524368,0.06308034,-0.004520291,-0.005212662,-0.062212285,0.073621675,-0.10372332,0.000510514,0.012391287,0.015621626,0.026507188,0.030485157,0.02586242,-0.04173743,-0.000476058,0.07547479,0.075146414,-0.036074113
db4p_c,CC(=O)C(O)COP(=O)(O)O,0.042536493,-0.016557714,-0.1150905,0.07640157,0.018323423,-0.104534045,-0.039553743,-0.102739654,0.002684077,-0.09082843,-0.0763088,0.0457,-0.1082278,0.03743809,-0.022051023,0.07677973,-0.05939576,-0.009355822,-0.07718951,0.024177333,0.019392846,0.053885426,0.02055319,0.014399634,0.02356342,0.005553396,0.07247864,-0.101651736,-0.023603009,0.013709022,-0.021139367,-0.018858247,-0.0105688,0.010280274,-0.006852211,-0.01862745,0.000644469,-0.007063601,0.004068405,0.013455531,-0.11053831,-0.07542922,-0.001084145,0.009657763,-0.023678565,-0.01096087,-0.006299908,0.04190862,-0.007248575,-0.0406768,0.0563825,-0.08743511,0.1080247,-0.07185303,-0.016445395,0.046433367,-0.01239696,-0.028075157,-0.072604045,0.040013444,-0.024774846,0.048099086,0.12323026,0.067099325,0.0514959,-0.023860035,-0.031827014,-0.036375657,0.12495869,0.054360103,-0.008720676,-0.021173598,0.07798612,-0.011724622,0.044287827,-0.06338892,-0.03906647,-0.011643942,-0.042617925,0.05287491,-0.06284845,-0.06830901,-0.033904754,0.017627623,0.04918073,0.016450861,-0.009240409,-0.02952404,0.13376896,-0.04047912,0.09391616,-0.058933444,-0.043144796,0.041050117,0.057600748,0.03341938,0.08419084,-0.078862175,0.00034955,-0.10766041,0.019471293,0.017304538,0.08007821,-0.017386807,0.018308822,-0.004560238,-0.01894116,0.0439286,0.020863393,-0.020268047,-0.05495204,0.048549745,0.002360236,0.005720166,-0.05237211,0.06646731,-0.08893481,-0.003899494,0.006209476,0.012827635,0.021976322,0.03271575,0.023810543,-0.044795763,-0.007008619,0.07409173,0.064678706,-0.03703239
dc2coa_c,CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.038842823,-0.002409829,-0.11197451,0.062041003,0.01972646,-0.09984819,-0.039308853,-0.09909996,0.010048419,-0.08605686,-0.084554404,0.036301404,-0.10178055,0.03827684,-0.019637356,0.075977735,-0.06455468,-0.00321512,-0.06566893,0.033054706,0.013374749,0.06298195,0.0217977,0.015427699,0.032953966,0.011892387,0.071700275,-0.10061237,-0.020841453,0.014691603,-0.019660113,-0.0186788,-0.011033546,0.013973263,-0.004336888,-0.014782894,-0.002377297,-0.010794045,-0.002609415,0.013292922,-0.10694651,-0.074614584,0.005969498,0.013424154,-0.021278564,-0.022786936,0.003110247,0.033907454,-0.007135165,-0.0408296,0.056524515,-0.075598985,0.092022225,-0.08438443,-0.024290774,0.04889924,-0.020018302,-0.026636349,-0.05737951,0.036392797,-0.02867698,0.056536384,0.123633385,0.07132566,0.051157877,-0.024485882,-0.030437566,-0.03397234,0.11681351,0.062795356,-0.007082931,-0.016260386,0.06419815,-0.004773205,0.03940811,-0.06404726,-0.046382383,-0.000916167,-0.0444081,0.05254047,-0.05613617,-0.060283013,-0.023783736,0.02837175,0.048638474,0.012958671,-0.003777331,-0.019435188,0.12081264,-0.03769365,0.08331987,-0.06286003,-0.036626775,0.04255153,0.059375722,0.020168008,0.07687803,-0.086830206,0.014881527,-0.11602351,0.02097782,0.020116527,0.07886084,-0.024811996,0.013830523,-0.005217857,-0.019606298,0.038368326,0.019514458,-0.019644212,-0.053966485,0.057237506,-0.002327663,-0.005950233,-0.05131923,0.062998496,-0.087722264,-0.006647813,0.015110756,0.009522056,0.0111547,0.029239895,0.031488217,-0.036582578,-0.004889416,0.06858749,0.065429285,-0.025174856
dc2coa_x,CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.043538857,-0.003466155,-0.115155965,0.058524497,0.017088726,-0.10800841,-0.03327608,-0.09545267,0.009703321,-0.083750285,-0.07958212,0.04992915,-0.114546865,0.029487055,-0.022438275,0.08326793,-0.06478175,-0.011352861,-0.06406818,0.033108003,0.01301574,0.054587875,0.028249055,0.019027565,0.020065602,0.0166007,0.07450134,-0.09582086,-0.023039617,0.012520341,-0.017164359,-0.026148003,-0.014243393,0.018557932,-0.0132546,-0.025083488,0.003504584,-0.003845839,-0.003398668,0.011518295,-0.1057923,-0.066515125,-0.008032989,-0.000334699,-0.031044535,-0.012739695,-0.003701691,0.046125647,-0.009615097,-0.04722569,0.05897796,-0.08995338,0.09861928,-0.0829472,-0.013903966,0.04506861,-0.020904735,-0.02914588,-0.062571675,0.038195804,-0.02525409,0.0590429,0.12347844,0.07544407,0.038945347,-0.015385389,-0.03554588,-0.02993056,0.12193583,0.062248502,-0.010087619,-0.031324536,0.075564325,-0.011770743,0.045371447,-0.062075697,-0.039767526,-0.007697235,-0.03401903,0.052186724,-0.06819523,-0.06789521,-0.033644706,0.019524766,0.04920569,0.009495466,-0.004546823,-0.031912375,0.13170055,-0.03778848,0.08777374,-0.061108764,-0.0405192,0.046710145,0.071273446,0.022280721,0.07278829,-0.08040241,0.016335165,-0.108710185,0.023101598,0.02215401,0.088430084,-0.017342707,0.015277943,0.00865841,-0.009446731,0.03951712,0.018788213,-0.015479899,-0.058733024,0.047897846,0.001211646,0.007156754,-0.05550712,0.064916626,-0.09865358,-0.002769842,0.006915292,0.00333521,0.014287877,0.023066748,0.030860363,-0.046783246,-0.006630697,0.075881265,0.06280816,-0.034214035
dca_c,CCCCCCCCCC(=O)[O-],0.045947775,-0.017005548,-0.09902645,0.053065997,0.010561396,-0.07873828,-0.02959766,-0.080002554,-0.000513677,-0.07656661,-0.070928015,0.039589267,-0.07989834,0.023306334,-0.01901371,0.060054574,-0.06329657,-0.006327623,-0.055776108,0.026740782,0.003451847,0.05507069,0.015103888,0.018037215,0.014402396,0.008036973,0.059643388,-0.07884694,-0.014848411,0.005047808,-0.016566008,-0.016375415,-0.007875446,0.014375993,-0.004413744,-0.012199221,-0.005462945,-0.004251844,0.002667212,0.021544117,-0.08526487,-0.06373413,-0.009396697,0.005604024,-0.024544848,-0.010619456,0.000772523,0.030966835,-0.013760668,-0.04297317,0.04675552,-0.06730522,0.08768705,-0.07400696,-0.009188938,0.036123157,-0.019769037,-0.022380974,-0.061749723,0.04181937,-0.018093605,0.050067153,0.105689146,0.06486418,0.04254767,-0.007069395,-0.03320727,-0.020460388,0.10558438,0.046368945,-0.019456469,-0.020844411,0.06393542,-0.008394652,0.037976384,-0.05842341,-0.03524174,-0.00844809,-0.0430042,0.05141314,-0.041683752,-0.06673286,-0.017546728,0.024274038,0.029390056,0.009878703,-0.003132227,-0.01355962,0.10810149,-0.02966541,0.0778089,-0.051992755,-0.029871793,0.037987676,0.050128322,0.02239282,0.059401695,-0.07063707,0.013073213,-0.095167965,0.029978234,0.011105758,0.06646067,-0.01968629,0.015981229,-0.003965217,-0.015624424,0.046015877,0.019989565,-0.017245442,-0.04438626,0.04383843,0.002845449,0.005273552,-0.038588572,0.05241952,-0.07615623,-0.009231643,0.008709212,0.01681314,0.015811985,0.023177942,0.028885335,-0.035667926,-0.002045803,0.061533395,0.05570669,-0.03154473
dca_x,CCCCCCCCCC(=O)[O-],0.04079511,-0.016757898,-0.07762092,0.05232839,0.011307607,-0.07245887,-0.024054466,-0.076642595,0.008328448,-0.06216201,-0.06318778,0.03947688,-0.08428646,0.027818834,-0.020325443,0.05745119,-0.056482736,-0.012290376,-0.049982235,0.01792394,0.006845798,0.04904043,0.011246435,0.009807525,0.014650389,0.004372419,0.046326816,-0.077917226,-0.014660138,0.009453003,-0.005649605,-0.014496839,-0.010540861,0.016803766,-0.012800817,-0.014481522,0.004564341,-0.010742284,0.005534616,0.017769469,-0.07664289,-0.056147255,-0.00220565,0.009550652,-0.014026085,-0.014954869,0.004086251,0.03266619,-0.009132679,-0.038820263,0.036175426,-0.06810388,0.071666725,-0.055236097,-0.012575988,0.031780448,-0.007593242,-0.030261682,-0.050286647,0.03233334,-0.008161382,0.038858194,0.082661636,0.0513446,0.034140024,-0.010175463,-0.02698719,-0.021122754,0.09246541,0.045965064,-0.004976887,-0.011962172,0.053569134,-0.011251181,0.028251002,-0.05137295,-0.036005408,-0.001199816,-0.03583202,0.048571225,-0.045197543,-0.061909296,-0.022010108,0.014201311,0.024861516,0.003191013,-0.00208014,-0.02504809,0.09437329,-0.022424271,0.06014044,-0.041124932,-0.022145547,0.04285273,0.046070155,0.02699597,0.058371156,-0.056218076,0.006937108,-0.07603718,0.025183478,0.018738205,0.06754273,-0.01376049,0.009727467,0.007125669,-0.017095124,0.036700018,0.019955145,-0.017874794,-0.03630623,0.04003479,-0.006557708,0.004301479,-0.04227315,0.04305257,-0.06543873,-0.009741602,0.0179995,0.012175886,0.019950788,0.009703175,0.021700585,-0.029640192,0.006012603,0.06415153,0.046283666,-0.02228398
dcacoa_c,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],0.051508226,-0.015285698,-0.121873826,0.06972426,0.026631495,-0.0983825,-0.03420308,-0.10313421,0.00430214,-0.092942126,-0.08621754,0.049008645,-0.110592164,0.030702963,-0.016142858,0.08796675,-0.07072115,-0.012531017,-0.06996266,0.021513429,0.005747067,0.058345474,0.020459726,0.01599184,0.032023884,0.01878397,0.064483516,-0.10342187,-0.030658357,0.000888125,-0.014383293,-0.028073825,-0.009889945,0.015877739,-0.008133657,-0.020581095,0.01002498,-0.011340121,-0.000258609,0.012244858,-0.109771185,-0.078373626,-0.000491164,0.003735657,-0.03357927,-0.025547128,0.004476357,0.048501164,-0.009023128,-0.049307957,0.05278057,-0.08263286,0.09775144,-0.09397971,-0.018402908,0.049167722,-0.027521195,-0.024676077,-0.06420268,0.04337787,-0.025610406,0.05132032,0.11895552,0.07039917,0.053933255,-0.02173655,-0.0270255,-0.026131613,0.13095273,0.056281667,-0.018741421,-0.017589025,0.070984654,-0.003102689,0.04535926,-0.062071286,-0.047913846,-0.003069455,-0.04306142,0.053652357,-0.056368455,-0.066376716,-0.03848576,0.024911659,0.047228277,0.011629247,-0.01604262,-0.019691205,0.124483906,-0.04229004,0.09194891,-0.06588109,-0.04247415,0.05325389,0.065195635,0.030451167,0.07445494,-0.08146773,0.005082044,-0.11631458,0.024484837,0.014442641,0.09145299,-0.025630726,0.016466042,0.002379698,-0.01768905,0.044513483,0.029341498,-0.014871715,-0.052036602,0.059829716,-0.004269502,-0.002762203,-0.05776568,0.06662006,-0.08920189,-0.00017127,0.014442206,0.006802707,0.019679252,0.019749096,0.020523658,-0.04341164,-0.006746893,0.068135194,0.07266056,-0.03055182
