meta)name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
fecost_c,[H][C@@]1(CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@]1([H])CC3)[C@H](C)CCC(=C)C(C)C,0.13624537,-0.14773832,-0.14766145,0.20468056,-0.11637992,-0.15862614,0.04719076,0.020293038,0.054814693,-0.091612965,0.021313278,0.061406232,-0.1510843,-0.1532277,-0.06946805,0.1251559,0.044303123,0.004491865,0.067349024,-0.0832955,-0.003859695,-0.02292402,0.016482638,0.09482789,-0.057546098,-0.0750082,-0.049171615,-0.21859543,-0.09561259,-0.028635763,-0.15414102,0.08402792,0.043729655,0.13026741,-0.14624526,-0.02586612,-0.068592116,0.07121247,0.061261605,-0.067678995,-0.02037483,-0.007997276,-0.15402122,0.1118977,-0.07847062,-0.0074715,-0.016262846,0.004664545,0.083590776,-0.019706381,0.06669159,-0.041169934,0.11244496,-0.09073825,-0.064787745,0.020207006,0.12629828,-0.027738955,-0.11206005,0.14485192,-0.07205571,-0.09082884,0.2120338,0.12020043,0.07631996,0.20106038,0.013571817,0.005623183,0.12353139,0.1841972,-0.10406644,-0.10451014,0.11095413,0.11306421,0.08530969,-0.14528905,-0.003834257,0.03173212,0.08724624,0.29559517,0.016662883,-0.14494795,-0.101004586,0.12471475,0.13230634,0.24380249,-0.061219014,0.056208618,0.030845765,-0.09464792,0.06737004,-0.22088662,0.06019921,0.03481865,0.12516119,0.04079249,0.028097395,0.087911725,0.11666759,-0.019453226,0.07773865,0.006744719,0.064835206,-0.1007813,-0.05781879,-0.04911779,-0.020642683,0.065064974,0.044148374,0.1346634,-0.17279287,0.12525238,-0.067188375,0.052299965,-0.03654254,0.07713496,-0.1484789,0.12125392,-0.097418286,-0.07894436,-0.04577206,-0.009113582,0.009990382,0.09309479,-0.05843303,0.16850996,-0.096230455,0.105897665
epist_e,[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=C)C(C)C,0.14001721,-0.15201935,-0.1419468,0.20573181,-0.11949523,-0.1653497,0.047792513,0.019961024,0.06804198,-0.096839145,0.026287265,0.07039251,-0.15739268,-0.1736395,-0.06553028,0.119645536,0.050976757,-0.003078752,0.06404183,-0.091582626,-0.004138597,-0.021384988,0.013259953,0.09682692,-0.062054332,-0.07417294,-0.045778245,-0.2213746,-0.092992686,-0.031521138,-0.14567734,0.09576486,0.034941465,0.13586673,-0.15115532,-0.023452345,-0.063395165,0.08224173,0.061319128,-0.07980325,-0.025979104,-0.010531335,-0.15548034,0.11502245,-0.092177525,-0.016799081,-0.011257855,0.00840296,0.08839652,-0.015123628,0.07516278,-0.045553103,0.118333824,-0.08626611,-0.07594375,0.014531416,0.12864812,-0.027191205,-0.12192228,0.15540326,-0.082766466,-0.09011975,0.21553664,0.12513842,0.08199281,0.21015407,0.010450634,0.009289084,0.12041071,0.17886122,-0.1081013,-0.106170595,0.12509075,0.10750726,0.091002055,-0.1555649,-0.003976288,0.030455448,0.095737025,0.30113497,0.023218386,-0.1471557,-0.099633396,0.13217722,0.14546946,0.26340228,-0.06270815,0.055270504,0.020558013,-0.09952203,0.06781682,-0.23087402,0.06455603,0.034447342,0.11929224,0.031074082,0.029815042,0.08993724,0.12959602,-0.022603475,0.09178592,0.00771644,0.069545396,-0.10722252,-0.058948357,-0.039956324,-0.030312885,0.070081905,0.043416392,0.1272036,-0.18259045,0.12755524,-0.06687324,0.06451376,-0.041568708,0.07237267,-0.14498392,0.11592537,-0.09569489,-0.086532,-0.055222813,-0.002708394,0.008854772,0.0964292,-0.06879468,0.18315129,-0.106821425,0.11227027
epist_c,[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=C)C(C)C,0.14731984,-0.16449603,-0.15841,0.22178395,-0.12361153,-0.17199148,0.059166644,0.022905279,0.062165294,-0.10089117,0.029808031,0.06999313,-0.16201602,-0.18180637,-0.07091853,0.13598846,0.039989352,-0.001873341,0.07937059,-0.094768085,0.004812836,-0.014085083,0.025760675,0.09579174,-0.06963586,-0.08686356,-0.053554177,-0.23179047,-0.0952208,-0.034915075,-0.16588578,0.091297895,0.043360583,0.13449675,-0.15627022,-0.02047672,-0.070126444,0.08344539,0.05981972,-0.078093395,-0.023872,-7.97E-05,-0.16009821,0.12115924,-0.09232877,-0.011560927,-0.022453865,0.001901209,0.08368506,-0.019916568,0.08156051,-0.034741364,0.11662223,-0.094795994,-0.07248925,0.01491636,0.13298887,-0.039148852,-0.13019083,0.15646282,-0.08310472,-0.10081398,0.22739492,0.12233235,0.07496198,0.22382885,0.017100858,0.011014169,0.12951188,0.19047691,-0.11143451,-0.101187035,0.11897662,0.11454087,0.09654492,-0.16254085,0.010691155,0.044121876,0.09793259,0.3167902,0.021529378,-0.14438699,-0.11378501,0.13448839,0.14584364,0.26453963,-0.06533906,0.06290556,0.025552254,-0.101861976,0.07007329,-0.23419388,0.07317287,0.031935476,0.13823642,0.04451407,0.027956009,0.086818546,0.13909452,-0.027911419,0.08700009,0.006030265,0.059857808,-0.115528114,-0.06846611,-0.049420163,-0.025347441,0.06124644,0.046482828,0.1360873,-0.185046,0.13303454,-0.06594628,0.06593131,-0.04057906,0.08003637,-0.15885288,0.12656891,-0.10682102,-0.08871435,-0.053716846,-0.00401719,0.018383674,0.10682151,-0.065795094,0.18867709,-0.114949346,0.106974825
ergst_r,[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)C=C[C@H](C)C(C)C,0.14221066,-0.15534985,-0.14424634,0.21741149,-0.12679957,-0.16947685,0.05418782,0.013273559,0.06486475,-0.10353914,0.032702927,0.065176494,-0.16035545,-0.16805674,-0.06537501,0.13240102,0.043072782,0.005734479,0.07448532,-0.085255355,-0.000373713,-0.024683828,0.019300535,0.09756016,-0.06322146,-0.08087901,-0.049010664,-0.23383659,-0.10232635,-0.023566432,-0.1580084,0.096794605,0.04381555,0.13975054,-0.15122977,-0.022340342,-0.06136387,0.07435336,0.060759198,-0.08252628,-0.01854319,-0.005457656,-0.15724374,0.11488509,-0.07961557,-0.010319253,-0.015801085,0.002507929,0.086994685,-0.02459672,0.06892059,-0.036348697,0.11512417,-0.097180426,-0.08040075,0.019073026,0.12168535,-0.036545716,-0.11896555,0.15769945,-0.083980195,-0.10147981,0.21373138,0.1209937,0.080825455,0.22648789,0.021171262,0.00851452,0.12187328,0.17900942,-0.10238471,-0.09721269,0.11439238,0.109884836,0.0966771,-0.1514563,0.007307864,0.03697928,0.10022146,0.30370218,0.018416744,-0.14140846,-0.10479617,0.13616392,0.1431119,0.26853737,-0.06539292,0.053731985,0.025254725,-0.09808539,0.07027386,-0.22669902,0.06850477,0.030620819,0.12622847,0.031118799,0.02331307,0.08691208,0.1276322,-0.018423311,0.09067248,0.011083145,0.07161429,-0.116889626,-0.067569196,-0.049008332,-0.025362073,0.05986759,0.033576015,0.13664564,-0.1882214,0.13172962,-0.070375994,0.05518252,-0.045867484,0.077792384,-0.1501518,0.1175619,-0.109190054,-0.07965829,-0.06006916,-0.008307728,0.02024423,0.09856015,-0.06301397,0.18950938,-0.114933796,0.114707276
ergst_e,[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)C=C[C@H](C)C(C)C,0.14736888,-0.16567537,-0.15690589,0.22584148,-0.12696472,-0.17667529,0.052469414,0.019032743,0.066156246,-0.10885566,0.025383182,0.077373035,-0.16554858,-0.17428686,-0.08310117,0.14278048,0.055672,-0.003789961,0.078278996,-0.08959658,-0.005780699,-0.019158717,0.018082868,0.094450735,-0.06410488,-0.08857878,-0.06309067,-0.23225938,-0.0974994,-0.035201684,-0.16480187,0.10631929,0.04714798,0.14576147,-0.16823083,-0.020571452,-0.061729252,0.073773414,0.06349091,-0.084423974,-0.025104372,-0.008529543,-0.17116031,0.11483086,-0.09839794,-0.018696958,-0.012929534,0.005032537,0.089387044,-0.0228116,0.074547656,-0.036895208,0.124361604,-0.09759829,-0.072440244,0.017094653,0.14020982,-0.038422946,-0.12220037,0.16668826,-0.08773593,-0.10377724,0.22505616,0.1234147,0.08448563,0.22730903,0.023664992,0.009674626,0.12657315,0.20117769,-0.105434954,-0.10972805,0.12801355,0.11173341,0.10285904,-0.15959796,0.004262587,0.045896582,0.10493867,0.3300686,0.015798904,-0.15513095,-0.12025928,0.1340225,0.142741,0.27929783,-0.06266646,0.06688758,0.02703526,-0.11364686,0.0685784,-0.24867806,0.06647984,0.031859603,0.13757123,0.03376112,0.030918004,0.09385346,0.13840286,-0.030169034,0.09049305,0.014733784,0.06420633,-0.12030881,-0.06408794,-0.051575676,-0.028836304,0.059800353,0.03520957,0.14551689,-0.18738721,0.1431152,-0.065794475,0.05792456,-0.05225819,0.08496973,-0.16076255,0.1323521,-0.11411613,-0.09621558,-0.061635453,-0.012157855,0.023073135,0.10895509,-0.06739464,0.19939287,-0.10631381,0.11012948
ergst_c,[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)C=C[C@H](C)C(C)C,0.14343819,-0.16726923,-0.16180629,0.22145315,-0.12388822,-0.18008985,0.057341315,0.018604081,0.06905084,-0.10559731,0.026517825,0.07539444,-0.17027064,-0.18457915,-0.08044649,0.13174082,0.054481547,-0.005454166,0.07460248,-0.08570152,0.005940451,-0.01638321,0.013694271,0.10724371,-0.064442925,-0.08423109,-0.06004818,-0.23395103,-0.10724821,-0.028264618,-0.17005965,0.10256354,0.040245477,0.14462467,-0.16521564,-0.021964204,-0.07494068,0.08634625,0.06818299,-0.07782758,-0.032725394,-0.006795508,-0.16586858,0.11220848,-0.09195826,-0.023439635,-0.024112977,0.014219817,0.09159573,-0.023496885,0.08427815,-0.050104044,0.12891264,-0.09462864,-0.08551582,0.014332478,0.14314014,-0.030482216,-0.13078061,0.17240836,-0.08308414,-0.10566561,0.23860681,0.13263538,0.077466905,0.23103616,0.016525498,0.000666045,0.13359088,0.19518918,-0.116991416,-0.109684184,0.13110757,0.114905044,0.098795876,-0.1684303,0.013632821,0.03883761,0.10528329,0.3316997,0.01436481,-0.15348904,-0.12233621,0.13773711,0.14404799,0.27852762,-0.068923846,0.06335103,0.025612079,-0.11084689,0.06765225,-0.25056887,0.06543392,0.029750144,0.14414054,0.03220265,0.037610516,0.09518536,0.1415967,-0.02592708,0.088760845,0.021232713,0.066853136,-0.11857982,-0.06720587,-0.04571151,-0.025986025,0.06847164,0.04547093,0.14886124,-0.2016299,0.13905026,-0.07320354,0.06464551,-0.04354603,0.07872933,-0.1539731,0.12310471,-0.10962737,-0.089292675,-0.06591837,0.000745298,0.022395937,0.09721787,-0.06786464,0.2001433,-0.10786512,0.11993473
ergtetrol_r,[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)C=CC(=C)C(C)C,0.14496173,-0.17448637,-0.15693642,0.2126123,-0.13156319,-0.17636128,0.05093288,0.016527072,0.066596545,-0.11051287,0.023697568,0.074155085,-0.16784011,-0.18219471,-0.0723632,0.14156686,0.051859144,0.003161462,0.06809106,-0.095280245,-0.006608935,-0.018451957,0.010395501,0.10119112,-0.061131544,-0.08171116,-0.05659902,-0.22727613,-0.106412694,-0.03961707,-0.16820188,0.10085985,0.038287163,0.14500602,-0.1654145,-0.025354484,-0.07430593,0.08538468,0.06265559,-0.08295084,-0.02970925,-0.004384724,-0.16842368,0.119457595,-0.08318025,-0.023857903,-0.009074368,0.014365722,0.087511115,-0.028726518,0.08127099,-0.033952426,0.1257619,-0.09840775,-0.07856608,0.023639733,0.13311957,-0.03993744,-0.11981289,0.16656286,-0.08611656,-0.09918412,0.23438378,0.12640756,0.074264094,0.22859325,0.013010251,0.013769631,0.123101115,0.19852664,-0.11562216,-0.11089814,0.12999362,0.12076359,0.09497457,-0.1571331,0.001409136,0.03680497,0.09409567,0.31130037,0.02295366,-0.14774518,-0.12165725,0.1312219,0.13932572,0.2724485,-0.060226947,0.06321239,0.028836457,-0.10945369,0.07161628,-0.23965003,0.06620071,0.026159624,0.12886098,0.04356104,0.03546086,0.09217379,0.1414455,-0.021260906,0.085219294,0.016561385,0.075538464,-0.11339398,-0.061986897,-0.05116628,-0.026980557,0.06868844,0.03669569,0.14118204,-0.19208583,0.13439941,-0.062195987,0.061489005,-0.04472916,0.08161799,-0.15553904,0.13128579,-0.10443767,-0.09175838,-0.060638156,-0.009657802,0.011360144,0.10355742,-0.06749567,0.19400774,-0.1135749,0.11402895
lanost_e,[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C,0.10364903,-0.12215352,-0.114157364,0.14227735,-0.08242989,-0.116381615,0.04182461,0.008577765,0.048632413,-0.06780265,0.015873183,0.05254171,-0.11334628,-0.11535936,-0.059570447,0.09539906,0.034599084,0.002234477,0.050009456,-0.069058895,-0.001981402,-0.009337773,0.004819652,0.07054921,-0.045134623,-0.06439772,-0.03858752,-0.15389419,-0.06782511,-0.026440693,-0.10417385,0.059978243,0.031878818,0.09140088,-0.109273866,-0.014132085,-0.05024078,0.05350318,0.040771123,-0.05820125,-0.013333185,-0.012064432,-0.11770334,0.07618431,-0.053306375,-0.00472549,-0.012353392,0.009484365,0.06529172,-0.014857826,0.05181027,-0.02739459,0.0857582,-0.05756079,-0.059972353,0.01684245,0.091458805,-0.020074634,-0.09247958,0.11185153,-0.05914091,-0.064266525,0.15131725,0.08996243,0.056890596,0.1530656,0.00327176,0.003041842,0.09277597,0.13274787,-0.08271603,-0.07856838,0.08725387,0.080409504,0.07349842,-0.105869114,0.002750068,0.029055953,0.07108614,0.21443807,0.009135595,-0.108301364,-0.083161,0.099320464,0.09973316,0.19413021,-0.038070787,0.04218607,0.013256901,-0.07930047,0.045986652,-0.15898854,0.053414598,0.018613562,0.09947903,0.018183941,0.02390073,0.060699698,0.09152223,-0.022970282,0.06773035,0.004277722,0.04594159,-0.0738082,-0.051004995,-0.03585884,-0.02074676,0.03830152,0.027139127,0.09090987,-0.13048548,0.09095462,-0.040984057,0.04389082,-0.032597154,0.057085324,-0.10757123,0.08526569,-0.07567841,-0.057162214,-0.045186974,-0.002350032,0.014052778,0.06681916,-0.05334581,0.13316302,-0.081546634,0.070559956
lanost_c,[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C,0.110072665,-0.12139976,-0.10659929,0.15345359,-0.0911686,-0.121294655,0.04635965,0.01909151,0.05507895,-0.085108705,0.022783032,0.049249705,-0.12094966,-0.1329806,-0.06220251,0.09454885,0.04387822,0.00100177,0.053618938,-0.059819795,-0.006362296,-0.008722852,0.013039173,0.07679411,-0.056307845,-0.052849766,-0.046735547,-0.1672866,-0.07640695,-0.029149342,-0.11168511,0.073909834,0.031029267,0.09605899,-0.113786265,-0.02398772,-0.044441886,0.051055416,0.042691313,-0.056008022,-0.024662409,-0.003277772,-0.11537044,0.07863274,-0.066580065,-0.007114987,-0.013115995,-0.000311351,0.06761681,-0.016664896,0.05772232,-0.030186895,0.090338446,-0.07297696,-0.050175,0.013180463,0.09825292,-0.03327442,-0.08899491,0.119993925,-0.06524431,-0.075435914,0.16975385,0.086372174,0.055474658,0.16876443,0.009486368,0.007741247,0.09147666,0.14161697,-0.08605125,-0.07707471,0.08393232,0.091101065,0.0677829,-0.12292207,0.007606693,0.02881364,0.07549416,0.22586478,0.011034317,-0.10961054,-0.088546574,0.10623109,0.10859866,0.19223726,-0.04265359,0.043794367,0.02510724,-0.073460154,0.046700638,-0.18162194,0.049535617,0.022184016,0.1031247,0.024710706,0.022106674,0.06574458,0.0897636,-0.015753165,0.061206352,0.017339127,0.045245904,-0.083418354,-0.047810707,-0.0411873,-0.022732412,0.045210835,0.033020493,0.10485132,-0.14391077,0.09519124,-0.050658092,0.041969813,-0.035720073,0.051596608,-0.11914393,0.09346422,-0.07389965,-0.060130626,-0.036076773,-0.009658996,0.021300862,0.07781706,-0.049596746,0.13612957,-0.0823552,0.07599011
25aics_c,[H][C@]1(COP([O-])([O-])=O)O[C@]([H])([C@H](O)[C@@H]1O)n1cnc(C(=O)N[C@@H](CC([O-])=O)C([O-])=O)c1N,0.095791824,-0.10178878,-0.10371979,0.13874145,-0.077909246,-0.09946099,0.0342674,0.016139219,0.03433908,-0.0687238,0.024027826,0.04980152,-0.103219524,-0.10994811,-0.041643865,0.0869398,0.032201096,-0.005087936,0.040728115,-0.058162786,-0.003606136,-0.010372425,0.01488965,0.061064977,-0.044740975,-0.058317095,-0.035815645,-0.1387595,-0.0664117,-0.022292487,-0.09466259,0.059417967,0.025243137,0.0793571,-0.09286465,-0.024905674,-0.04393139,0.042681213,0.04425955,-0.05242696,-0.01331416,-0.000726631,-0.09989878,0.074241124,-0.04723871,-0.013029601,-0.00378229,0.004785838,0.045506854,-0.008792481,0.04577518,-0.016432658,0.07533388,-0.056282945,-0.04824161,0.020429697,0.082942575,-0.014795754,-0.07003913,0.09540394,-0.057006065,-0.06958377,0.13699433,0.086482376,0.05417378,0.1447053,0.01555185,0.006009595,0.07404893,0.11554429,-0.071507946,-0.07182839,0.07009626,0.067392506,0.054933492,-0.102373675,-0.000692191,0.031274762,0.059202593,0.19969402,0.006031515,-0.08540196,-0.07724394,0.091904715,0.09232961,0.17235123,-0.04137225,0.0406237,0.01951462,-0.070266165,0.03957824,-0.15246102,0.04850662,0.020754015,0.08588961,0.02399396,0.017607244,0.049101252,0.08900512,-0.008030887,0.060790982,0.011011039,0.042926516,-0.07217698,-0.045876537,-0.031244418,-0.019371716,0.03348015,0.025379065,0.0827277,-0.10786051,0.086748764,-0.040397365,0.03342878,-0.032220304,0.04855782,-0.10212687,0.08309133,-0.06405206,-0.048710264,-0.036837235,0.000943825,0.015587798,0.060148273,-0.045620304,0.115095176,-0.0673333,0.06634107
aicar_c,[H][C@]1(COP([O-])([O-])=O)O[C@]([H])([C@H](O)[C@@H]1O)n1cnc(C(N)=O)c1N,0.08177507,-0.08963004,-0.08735339,0.1291138,-0.06754219,-0.09021658,0.035695426,0.015872868,0.043068554,-0.06492168,0.025067832,0.0420907,-0.098565936,-0.09378995,-0.046906166,0.079832196,0.023695027,-0.000589489,0.04768695,-0.047477353,0.004902776,-0.009918046,0.014300087,0.057954147,-0.03549367,-0.049860023,-0.024573432,-0.13280974,-0.06452777,-0.024642447,-0.0883534,0.059614092,0.02785592,0.07351316,-0.086505316,-0.011103162,-0.03908448,0.04092847,0.044565286,-0.039473645,-0.01878312,-0.006107472,-0.09235057,0.059904613,-0.052744586,-0.009488272,-0.014911665,-0.001865141,0.054923505,-0.014996612,0.048392393,-0.018834645,0.062086057,-0.04484056,-0.049952123,0.011317782,0.075152665,-0.020839466,-0.0652341,0.09580387,-0.048280492,-0.05324052,0.13360582,0.079645135,0.043861408,0.1304322,0.008489554,0.009307205,0.06718041,0.10712451,-0.06000868,-0.05596778,0.0746653,0.05685309,0.05972909,-0.0898891,-0.001309319,0.030167084,0.062043224,0.1747502,0.009733489,-0.087144576,-0.06819754,0.0710348,0.07643066,0.15931252,-0.029054103,0.033380665,0.011713035,-0.06570405,0.04369468,-0.1417707,0.04067558,0.017047878,0.08254808,0.02213723,0.013268404,0.04532885,0.080897816,-0.009517907,0.05682858,0.005391192,0.033170577,-0.061544593,-0.031902358,-0.0270949,-0.017746285,0.030190382,0.015124666,0.0755709,-0.09937585,0.07378233,-0.035826877,0.03639986,-0.0259413,0.051267534,-0.09395691,0.07893363,-0.064064555,-0.052934762,-0.039346013,-0.00064666,0.016527582,0.055392943,-0.0419027,0.10372127,-0.0676046,0.06724342
dcdp_c,[H][C@]1(COP([O-])(=O)OP([O-])([O-])=O)O[C@]([H])(C[C@@H]1O)n1ccc(N)nc1=O,0.08189033,-0.1071362,-0.09535844,0.13689992,-0.06773582,-0.09783886,0.033540126,0.004513455,0.0324779,-0.07005954,0.02157396,0.04359189,-0.10025758,-0.1011713,-0.044307195,0.0838313,0.032670174,0.003428536,0.045975912,-0.05033225,0.00197349,-0.009112067,0.012774943,0.054271515,-0.038651492,-0.041353747,-0.03443812,-0.13859618,-0.058148894,-0.01999741,-0.09983243,0.05336779,0.029650642,0.077314794,-0.09152378,-0.015275396,-0.034960814,0.05329806,0.03835427,-0.04533696,-0.016590785,-0.009077659,-0.094409764,0.06365877,-0.0534949,-0.012528757,-0.004537395,0.001917477,0.051851906,-0.017890023,0.040291287,-0.01676864,0.0620113,-0.047058214,-0.05205588,0.006205498,0.08124265,-0.026318276,-0.06683666,0.10130414,-0.05347103,-0.054487932,0.1325288,0.07995845,0.054389138,0.14169312,0.012141117,0.010545434,0.082023464,0.11003475,-0.0692475,-0.06221932,0.06964643,0.0728309,0.051154926,-0.093985595,0.007756331,0.031515107,0.061008874,0.18147962,0.013481011,-0.08590722,-0.07387605,0.08796704,0.084339075,0.15785883,-0.03475088,0.03091911,0.010383698,-0.059206188,0.030558994,-0.14571957,0.041305095,0.008934183,0.07395708,0.02632586,0.024678348,0.0491961,0.077810034,-0.008697395,0.05861893,0.00371983,0.033507485,-0.06956561,-0.033179082,-0.023599036,-0.014747027,0.039168354,0.025910456,0.07582707,-0.1029911,0.07019297,-0.046476644,0.032920692,-0.027657066,0.040825456,-0.09568918,0.081700765,-0.057712846,-0.05675864,-0.039092824,-0.006097441,0.018385896,0.05446892,-0.032922026,0.11559915,-0.06615858,0.07133352
fpram_c,[H][C@]1(O)[C@@]([H])(O)C([H])(NC(=N)CN=C[O-])O[C@]1([H])COP(O)(O)=O,0.076754905,-0.083748095,-0.082220845,0.120540984,-0.057662625,-0.08871257,0.023964003,0.006872219,0.03699821,-0.05177171,0.016208403,0.035838228,-0.08603658,-0.102541655,-0.03540287,0.07721479,0.03198033,-0.004227276,0.034768417,-0.04926555,-0.001488937,-0.011513751,0.012131298,0.049002837,-0.03752146,-0.04936358,-0.031463865,-0.12555516,-0.050102066,-0.023494957,-0.081832305,0.04544297,0.024804955,0.07689017,-0.0903716,-0.010010334,-0.03071203,0.043703612,0.04047506,-0.04016733,-0.01684538,-0.009675648,-0.08550902,0.055634607,-0.050412837,-0.010291764,-0.009457212,-0.003226504,0.044069875,-0.010088871,0.033480175,-0.020188484,0.06839897,-0.044946834,-0.046160635,0.010827806,0.07570758,-0.016295273,-0.07217711,0.0869065,-0.04488043,-0.059308954,0.116838105,0.06516073,0.03704467,0.12855095,0.013273154,0.000483356,0.06956549,0.107434005,-0.06495714,-0.052772626,0.07108784,0.057131644,0.056853622,-0.090267226,-0.003623289,0.01555827,0.04927575,0.17468381,0.010934479,-0.08482448,-0.053536065,0.07503707,0.07384579,0.14220317,-0.02867426,0.02775329,0.005747454,-0.05899991,0.039867666,-0.13186453,0.043887697,0.018825421,0.076977625,0.026791533,0.010374764,0.05366009,0.07444408,-0.004900574,0.047682736,0.013668856,0.0272121,-0.05791095,-0.03057101,-0.018209461,-0.011334536,0.04019142,0.01585909,0.08113463,-0.099286005,0.06644273,-0.035584785,0.030212488,-0.026631778,0.036214937,-0.08504549,0.06086008,-0.061359283,-0.052340638,-0.038011752,-0.003005661,0.017841795,0.047717556,-0.040981084,0.101699166,-0.058339126,0.060322493
pphn_c,[H][C@]1(O)C=C[C@](CC(=O)C([O-])=O)(C=C1)C([O-])=O,0.07549488,-0.088979244,-0.07476784,0.11410389,-0.061316848,-0.08929171,0.02617936,0.013474966,0.03451,-0.059319243,0.015052938,0.04144786,-0.08905264,-0.094785124,-0.034920357,0.061657485,0.019378157,-0.001569947,0.029086458,-0.040986907,-0.001482996,-0.002855265,0.009648719,0.053941958,-0.03780788,-0.03895796,-0.031291697,-0.11586602,-0.05148553,-0.02393881,-0.08236728,0.050073244,0.017170377,0.074341424,-0.07367729,-0.017679209,-0.04183192,0.03319158,0.038050935,-0.04581668,-0.010144449,-0.011009207,-0.080310665,0.06313993,-0.039665878,-0.000538885,-0.01650409,0.010728502,0.04697244,-0.017026557,0.04460014,-0.014795947,0.06487126,-0.047788642,-0.03298966,0.002739416,0.07250287,-0.018818883,-0.05857392,0.088999666,-0.03792346,-0.050036546,0.11509082,0.066096686,0.037972238,0.118526384,0.007093263,-0.002835408,0.07093097,0.10536967,-0.05046394,-0.05486898,0.06861971,0.056898933,0.043927737,-0.07840353,-0.004757476,0.022196705,0.048365142,0.16306037,0.015946288,-0.07764653,-0.061909415,0.07658503,0.08080434,0.13973041,-0.026564388,0.032588005,0.01355976,-0.053127725,0.024466148,-0.12683049,0.036978327,0.02096304,0.073112085,0.020355957,0.02111957,0.049014837,0.07435238,-0.01411358,0.040748704,0.007022318,0.02528784,-0.062350355,-0.030515783,-0.028687844,-0.014223319,0.03783687,0.018159732,0.06723975,-0.09544311,0.05877349,-0.03511537,0.024477562,-0.025387974,0.043271724,-0.079749875,0.066428564,-0.056546446,-0.037336987,-0.031017225,-0.008646802,0.00912069,0.05564757,-0.02880275,0.0880984,-0.04834932,0.051481742
btn_e,[H][C@]12CS[C@@H](CCCCC([O-])=O)[C@@]1([H])NC(=O)N2,0.07321747,-0.08905055,-0.085306875,0.11374164,-0.05871955,-0.08659374,0.035377678,0.01594957,0.027066516,-0.053456135,0.011361205,0.03740815,-0.091159225,-0.10231863,-0.04652447,0.070958965,0.029346526,-0.005660372,0.042127628,-0.05220283,-0.00410731,-0.015255356,0.00251728,0.050252143,-0.038458496,-0.045585025,-0.025705494,-0.11981043,-0.058754127,-0.011850708,-0.092745066,0.05470174,0.021088626,0.075526536,-0.08285359,-0.012021042,-0.044376075,0.035440005,0.031894926,-0.047450364,-0.009682092,-0.011842134,-0.086916745,0.0653206,-0.040492233,-0.012273763,-0.012647439,0.001416223,0.04051396,-0.011480039,0.037570223,-0.02137342,0.062141296,-0.049346082,-0.04774323,0.01397457,0.07772866,-0.025952376,-0.058322724,0.09426395,-0.040950466,-0.047957547,0.11678129,0.06496392,0.03542948,0.11909309,0.012292622,0.006160821,0.06760638,0.11064248,-0.06727301,-0.06276866,0.060224827,0.065811016,0.056338236,-0.078556806,-0.003330399,0.025815912,0.04532412,0.17610331,0.017547913,-0.07454922,-0.06438452,0.075091384,0.07711412,0.14907113,-0.039186038,0.029942477,0.017067824,-0.05889626,0.027900098,-0.13414466,0.045412686,0.020919502,0.067716576,0.022229567,0.012789059,0.045126304,0.0751845,-0.016605176,0.050476197,0.003986705,0.042582717,-0.058792293,-0.03148597,-0.02983849,-0.016709007,0.029343734,0.01588756,0.06942223,-0.099483594,0.073519275,-0.03271391,0.038527425,-0.028683351,0.041408475,-0.07590462,0.074533954,-0.056647725,-0.039325565,-0.031391677,-0.004443812,0.006878182,0.06047168,-0.040079243,0.09707917,-0.054290503,0.051027272
